Loreto                                            ,Cantidad de gallina de posturas y reproductoras vendidas en Lima Metropolitana,Miles de unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Venta de pollos por peso en Lima Metropolitana,Miles de kilogramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Cantidad de pollos vendidos en Lima Metropolitana,Miles de unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Producción de aguas subterráneas en Lima Metropolitana,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Producción de agua potable,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23424.272,26119.178,24593.06,23104,25224,24869.991,24928.2295,26006.675,26501.267,31374.291,36766.027,37310.893,34386.21,31183.463,34694.262,36550.3700507545,34306.857,35807.348,
Loreto                                            ,Clientes del suministro de energía eléctrica en el mercado regulado,Clientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62740,64087,66484,69725,75466,79546,83952,90308,104560,109043,113975,113544,120797,119728,
Loreto                                            ,Clientes del suministro de energía eléctrica en el mercado libre,Clientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Loreto                                            ,Producción de energía eléctrica,Gigawatt hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.4,580.5,586.5,610.4,641.7,656.5,683.9,691.1,747.6,733.3,834,919.2,1070,1102,1071.8,1090.5,1105.4,1022.2,607.4,692.2
Loreto                                            ,Retribuciones pagadas por explotación de petróleo crudo,Miles de US dólares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123392.33,195420.183,72414.862,,,,,,,,,,,,,,,,
Loreto                                            ,Regalías cobradas por explotación de gas natural,Miles de US dólares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Regalías cobradas por explotación de petróleo crudo,Miles de US dólares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.49,592.866,1331.809,910.891,889.727,1024.407,1615.993,3773.914,6086.999,5466.772,6428.78756,3365.5195,4511.22855,,,,,,,
Loreto                                            ,Producción fiscalizada de gas natural,Miles de pies cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Loreto                                            ,Producción total de líquidos de gas natural,Barril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Producción total de petróleo crudo,Barril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719000,469400,298100,268400,223500,224900,229700,210672,174725,174815,184275,162292,152158,135742,122265,145518,174154,162472,177167,164538,167417,,,,,,,
Loreto                                            ,Monto de transferencia por derecho de vigencia y penalidad,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.069,69.1947748357,214.3508986,418.1511501496,477.0621552468,114.5802334523,488.9813828084,589.887758919,414.05674178,465.46693168,486.81270974,109.5853505,
Loreto                                            ,Reservas probadas y probables de Cobre,Miles de toneladas métricas finas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,
Loreto                                            ,Producción de carbón,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62854,-,1025722,-,-,-,-,-,-,-,-,,,,,,,
Loreto                                            ,Producción de estaño,Tonelada métrica de contenido fino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,
Loreto                                            ,Producción de plomo (TMF),Tonelada métrica de contenido fino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Producción de plata (Miles de Onzas Finas),Miles de onzas finas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
Loreto                                            ,Producción de oro (Miles de Onzas Finas),Miles de onzas finas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Producción de zinc (TMF),Tonelada métrica de contenido fino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Producción de cobre (TMF),Tonelada métrica de contenido fino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
Loreto                                            ,Extracción de trucha (fresco),Toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,,,,
Loreto                                            ,Titulación por superficie a comunidades nativas,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30265,26950,56086,,,,-,,,,,,,
Loreto                                            ,Títulos otorgados a predios comunidades nativas,Número,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,11,,,,-,,,,,,,
Loreto                                            ,Titulación por superficie a comunidades campesinas,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,0,,,,-,,,,,,,
Loreto                                            ,Títulos otorgados a predios de comunidades campesinas,Número,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,0,,,,-,,,,,,,
Loreto                                            ,"Total de titulación por superficie a predios rurales, comunidades campesinas y nativas",Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32910,43650,72606,,,,1660,,,,,,,
Loreto                                            ,"Total de títulos otorgados a predios rurales, comunidades campesinas y nativas",Número,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,840,837,,,,83,,,,,,,
Loreto                                            ,Volumen de beneficio de ovino Lima Metropolitana,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,8.0367099063,9.1048764475,7.259454485,10.2929855843,,,,
Loreto                                            ,Producción de espárrago,Tonelada métrica,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
Loreto                                            ,Producción de cochinilla,Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Producción de postes,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,15.31,-,,,,,,,
Loreto                                            ,Producción de carbón,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62854,-,1025722,-,-,-,-,-,-,-,-,,,,,,,
Loreto                                            ,Producción de parquet,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,21.33,18.61,752.46,3713.35,7455.15,4473,148.68,,,,,,,
Loreto                                            ,Producción de madera aserrada,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27079,22618,35244,53914,55282,71250,57476,130838,74526,74773,78197,125142,97007,134801,146243,139784,278568,270906,126591,107957.29,,,,,,,
Loreto                                            ,Precio promedio pagado al productor de fibra de llama,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
Loreto                                            ,Precio promedio pagado al productor de fibra de alpaca,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
Loreto                                            ,Precio promedio pagado al productor de leche fresca de vaca,Soles por litro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4916666667,1.4441666667,1.5512204872,1.7557085153,1.8723300971,1.643434057,1.7811107941,
Loreto                                            ,Precio promedio pagado al productor de llamas,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
Loreto                                            ,Número de llamas esquiladas en producción,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,,,
Loreto                                            ,Población ganado de llamas,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
Loreto                                            ,Población de llama,Miles de unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
Loreto                                            ,Precio promedio pagado al productor de alpacas,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
Loreto                                            ,Número de alpacas esquiladas en producción,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,,,
Loreto                                            ,Producción de carbón,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62854,-,1025722,-,-,-,-,-,-,-,-,,,,,,,
Loreto                                            ,Número de alpacas esquiladas en producción,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,,,
Loreto                                            ,Población ganado de alpaca,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto                                            ,Precio promedio pagado al productor de caprinos,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
Loreto                                            ,Población de ganado caprino,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,250,260,272,285,285,285,285,236,250,224,-,-,-,-,-,-,,,,,,,
Loreto                                            ,Producción de carne de vacuno,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.41,520.32,560.93,625.11,694.69,757.03,841,1113,,,,,,
Loreto                                            ,Población de vacas en ordeño,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,598,948,1112,1280,1474,1465,1740,1452,1478,1433.8333333333,1346.75,1253.75,
Loreto                                            ,Población de ganado vacuno,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30750,31430,30814,30814,30814,37314,37397,40076,40146,39317,33124,31586,31586,31318,30598,30790,35486,,,,,,,
Loreto                                            ,Precio promedio pagado al productor de caprinos,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
Loreto                                            ,Población de ganado caprino,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,250,260,272,285,285,285,285,236,250,224,-,-,-,-,-,-,,,,,,,
Loreto                                            ,Producción de carne de vacuno,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.41,520.32,560.93,625.11,694.69,757.03,841,1113,,,,,,
Loreto                                            ,Población de vacas en ordeño,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,598,948,1112,1280,1474,1465,1740,1452,1478,1433.8333333333,1346.75,1253.75,
Loreto                                            ,Población de ganado vacuno,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30750,31430,30814,30814,30814,37314,37397,40076,40146,39317,33124,31586,31586,31318,30598,30790,35486,,,,,,,
Loreto                                            ,Precio promedio pagado al productor de porcinos,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3833333333,4.6641666667,4.8717956338,5.3252217999,5.8883333333,5.2825086234,6.2404410129,
Loreto                                            ,Producción de carne de porcino,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,1199,1103,1147,1325,1562,1796,2027,,,,,,
Loreto                                            ,Población de ganado porcino,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72003,65470,73629,63303,63303,75101,85521,99754,99330,99122,97758,99263,99263,96021,91743,89300,81490,,,,,,,
Loreto                                            ,Precio promedio pagado al productor de lana de ovino,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
Loreto                                            ,Producción de carne de porcino,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,1199,1103,1147,1325,1562,1796,2027,,,,,,
Loreto                                            ,Población de ganado porcino,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72003,65470,73629,63303,63303,75101,85521,99754,99330,99122,97758,99263,99263,96021,91743,89300,81490,,,,,,,
Madre de Dios                                     ,Población censada masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37883,,,,,,,,,,,,,,59499,,,,,,,,,,
Madre de Dios                                     ,Población censada femenina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29125,,,,,,,,,,,,,,50056,,,,,,,,,,
Madre de Dios                                     ,Población censada urbana,Personas,1306,,3783,,,,,,,,,,,8499,,,,,,,,,15960,,,,,,,,,,,,38433,,,,,,,,,,,,,,80309,,,,,,,,,,
Madre de Dios                                     ,Población censada urbana masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240,,,,,,,,,,,,,,41875,,,,,,,,,,
Madre de Dios                                     ,Población censada urbana femenina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18193,,,,,,,,,,,,,,38434,,,,,,,,,,
Madre de Dios                                     ,Población censada rural,Personas,3644,,11107,,,,,,,,,,,12805,,,,,,,,,17047,,,,,,,,,,,,28575,,,,,,,,,,,,,,29246,,,,,,,,,,
Madre de Dios                                     ,Población censada rural femenina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10932,,,,,,,,,,,,,,11622,,,,,,,,,,
Madre de Dios                                     ,Población censada rural masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17643,,,,,,,,,,,,,,17624,,,,,,,,,,
Madre de Dios                                     ,Presupuesto inicial del gasto no financiero departamental del sector público,Millones de nuevos soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.50815,90.98229,127.08232,189.47396,237.41661,269.6837,443.53303,471,541,,,,,,
Madre de Dios                                     ,Total de créditos directos de las cajas rurales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,454,4079,4775,-,-,-,-,-
Madre de Dios                                     ,Población rural masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22856,22769,22647,22486,22274,22017,21714,21372,20996,20596,20177,19742,19293,18828,18354,17862,,
Madre de Dios                                     ,Población urbana masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28105,29990,31958,33993,36087,38216,40382,42590,44834,47101,49385,51686,54005,56336,58667,61001,,
Madre de Dios                                     ,Salario nominal de obrero de servicios no gubernamentales para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,"Salario nominal de obrero de transporte, almacenamiento y comunicaciones para Lima Metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero de establecimientos financieros y seguros para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero de comercio por menor para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero de comercio por mayor para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero de comercio para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero de construcción para Lima Metropolitana ,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,"Salario nominal de obrero de electricidad, gas y agua para Lima Metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero de manufactura para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero de minería para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero de agricultura para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Índice de salario real de obrero para Lima Metropolitana ,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario real de obrero para Lima Metropolitana ,Nuevo sol del año 1994 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,"Salario nominal de obrero de electricidad, gas y agua para Lima Metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero de minería para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero para Lima Metropolitana ,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Salario nominal de obrero para Lima Metropolitana ,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo de servicios no gubernamentales para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,"Sueldo nominal de empleado más ejecutivo de transporte, almacenamiento y comunicaciones para Lima Metropolitana ",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo de establecimientos financieros y seguros para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo de comercio por menor para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo de comercio por mayor para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo de comercio para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo de construcción para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,"Sueldo nominal de empleado más ejecutivo de electricidad, gas y agua para Lima Metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo de manufactura para Lima Metropolitana ,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo de minería para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo de agricultura para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Índice de sueldo real de empleado más ejecutivo para Lima Metropolitana,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo real de empleado más ejecutivo para Lima Metropolitana,Nuevo sol del año 1994 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal de empleado más ejecutivo para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Sueldo nominal en moneda extranjera de empleado más ejecutivo para Lima Metropolitana,US dólar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madre de Dios                                     ,Camas no categorizados por departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151,3550,3665,4117,3938,,,,,
Madre de Dios                                     ,Habitaciones no categorizados por departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843,2076,2169,2433,2390,,,,,
Madre de Dios                                     ,Establecimientos no categorizados por departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,121,132,152,152,,,,,
Madre de Dios                                     ,Camas categorizados de hospedaje por departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,459,534,362,772,,,,,
Madre de Dios                                     ,Habitaciones categorizados de hospedaje por departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,221,267,198,396,,,,,
Madre de Dios                                     ,Establecimientos categorizados por departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,9,7,14,,,,,
Madre de Dios                                     ,Habitaciones total de hospedaje colectivo por departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086,2297,2436,2631,2786,,,,,
Madre de Dios                                     ,Establecimientos total de hospedaje colectivo por departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,129,141,159,166,,,,,
Madre de Dios                                     ,Camas total de hospedaje colectivo por departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3656,4009,4199,4479,4710,,,,,
Madre de Dios                                     ,Total de depósitos de las cajas rurales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,55,496,499,-,-,-,-,-
Madre de Dios                                     ,Total de depósitos de las cajas municipales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7546.64244,12836.15245,14534.61455,19417.65068,23555.70386,27266.27863,29987.05664,37500.60678,51072.93546,68430.37445,83941.39443,80820.34418,77607.80332,87455.11816,105239,
Madre de Dios                                     ,Total de depósitos de la banca múltiple,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19363,20755,22437,21776,28091.03115,36478.76097,45383.26656,54382.9101,58610.72263,72505.82317,89348.35561,88380.61642,104632.55206,108952.8073,123977.15142,144579,157139.6
Madre de Dios                                     ,Total de créditos directos de las Entidades de Desarrollo para la Pequeña y Microempresa,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,1000.00415,-,-,-,-,-,-,-,-
Madre de Dios                                     ,Total de créditos directos de las cajas municipales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19254.98777,28138.67996,43729.38717,58101.4776,82961.03208,114515.12252,172146.78565,217456.4633,233505.74918,260743.40188,292839.92328,316386.70582,268985.26186,250929.74108,269127,
Madre de Dios                                     , Total de Créditos directos de la banca múltiple,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228,2077,1884,946,4135.72762,6621.26019,24280.60531,68282.94309,84834.30716,95451.71012,111881.58504,130554.89564,141231.01892,145391.0542,159712.04566,172392,196394.7
Madre de Dios                                     ,Conexiones de TV de paga digital y número de altas,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001,2512,267,969,1475,1630,3681,7561,7704,8849,8198,7014,7315,8167
Madre de Dios                                     ,Líneas en servicio de teléfonos públicos,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,229,280,282,304,297,373,410,592,551,610,,,,,,,
